id,month,campaign_id,brand,number_of_clicks,number_of_transactions,advertising_campaign_cost,value_of_products
8783,2022-02,2276662311110886233,PY,12770,30460,108106291.755,5892375.69999993
8784,2022-02,2276662311110886233,PY,12770,30460,109267872.175001,5892375.69999993
8785,2022-02,2276662311110886233,QA,12770,30460,100715576.774999,1706641.75000001
8786,2022-02,2276662311110886233,QA,12770,30460,108106291.755,1706641.75000001
8787,2022-02,2276662311110886233,QA,12770,30460,109267872.175001,1706641.75000001
8788,2022-02,2276662311110886233,R,12770,30460,100715576.774999,345453989.540038
8789,2022-02,2276662311110886233,R,12770,30460,108106291.755,345453989.540038
8790,2022-02,2276662311110886233,R,12770,30460,109267872.175001,345453989.540038
8791,2022-02,2276662311110886233,RB,12770,30460,100715576.774999,1260852.92
8792,2022-02,2276662311110886233,RB,12770,30460,108106291.755,1260852.92
8793,2022-02,2276662311110886233,RB,12770,30460,109267872.175001,1260852.92
8794,2022-02,2276662311110886233,RC,12770,30460,100715576.774999,67290458.1000072
8795,2022-02,2276662311110886233,RC,12770,30460,108106291.755,67290458.1000072
8796,2022-02,2276662311110886233,RC,12770,30460,109267872.175001,67290458.1000072
8797,2022-02,2276662311110886233,RECLAR,12770,30460,100715576.774999,5648723.55999998
8798,2022-02,2276662311110886233,RECLAR,12770,30460,108106291.755,5648723.55999998
8799,2022-02,2276662311110886233,RECLAR,12770,30460,109267872.175001,5648723.55999998
8800,2022-02,2276662311110886233,REF,12770,30460,100715576.774999,1266764.36
8801,2022-02,2276662311110886233,REF,12770,30460,108106291.755,1266764.36
8802,2022-02,2276662311110886233,REF,12770,30460,109267872.175001,1266764.36
8803,2022-02,2276662311110886233,REN,12770,30460,100715576.774999,1907913.08
8804,2022-02,2276662311110886233,REN,12770,30460,108106291.755,1907913.08
8805,2022-02,2276662311110886233,REN,12770,30460,109267872.175001,1907913.08
8806,2022-02,2276662311110886233,RESPILON,12770,30460,100715576.774999,77312.2500000002
8807,2022-02,2276662311110886233,RESPILON,12770,30460,108106291.755,77312.2500000002
8808,2022-02,2276662311110886233,RESPILON,12770,30460,109267872.175001,77312.2500000002
8809,2022-02,2276662311110886233,REVMABLOK,12770,30460,100715576.774999,754.68
8810,2022-02,2276662311110886233,REVMABLOK,12770,30460,108106291.755,754.68
8811,2022-02,2276662311110886233,REVMABLOK,12770,30460,109267872.175001,754.68
8812,2022-02,2276662311110886233,RF,12770,30460,100715576.774999,15420360.62
8813,2022-02,2276662311110886233,RF,12770,30460,108106291.755,15420360.62
8814,2022-02,2276662311110886233,RF,12770,30460,109267872.175001,15420360.62
8815,2022-02,2276662311110886233,RG,12770,30460,100715576.774999,7404370.40000002
8816,2022-02,2276662311110886233,RG,12770,30460,108106291.755,7404370.40000002
8817,2022-02,2276662311110886233,RG,12770,30460,109267872.175001,7404370.40000002
8818,2022-02,2276662311110886233,RH,12770,30460,100715576.774999,5645188.57999993
8819,2022-02,2276662311110886233,RH,12770,30460,108106291.755,5645188.57999993
8820,2022-02,2276662311110886233,RH,12770,30460,109267872.175001,5645188.57999993
8821,2022-02,2276662311110886233,RIO,12770,30460,100715576.774999,2858180.0
8822,2022-02,2276662311110886233,RIO,12770,30460,108106291.755,2858180.0
8823,2022-02,2276662311110886233,RIO,12770,30460,109267872.175001,2858180.0
8824,2022-02,2276662311110886233,RL,12770,30460,100715576.774999,33765660.5799999
8825,2022-02,2276662311110886233,RL,12770,30460,108106291.755,33765660.5799999
8826,2022-02,2276662311110886233,RL,12770,30460,109267872.175001,33765660.5799999
8827,2022-02,2276662311110886233,RN,12770,30460,100715576.774999,62324.5000000001
8828,2022-02,2276662311110886233,RN,12770,30460,108106291.755,62324.5000000001
8829,2022-02,2276662311110886233,RN,12770,30460,109267872.175001,62324.5000000001
8830,2022-02,2276662311110886233,ROMP,12770,30460,100715576.774999,1461364.51
8831,2022-02,2276662311110886233,ROMP,12770,30460,108106291.755,1461364.51
8832,2022-02,2276662311110886233,ROMP,12770,30460,109267872.175001,1461364.51
8833,2022-02,2276662311110886233,ROSENPHARMA,12770,30460,100715576.774999,2459.56
8834,2022-02,2276662311110886233,ROSENPHARMA,12770,30460,108106291.755,2459.56
8835,2022-02,2276662311110886233,ROSENPHARMA,12770,30460,109267872.175001,2459.56
8836,2022-02,2276662311110886233,RP,12770,30460,100715576.774999,38370261.5299958
8837,2022-02,2276662311110886233,RP,12770,30460,108106291.755,38370261.5299958
8838,2022-02,2276662311110886233,RP,12770,30460,109267872.175001,38370261.5299958
8839,2022-02,2276662311110886233,RPRO,12770,30460,100715576.774999,16122024.48
8840,2022-02,2276662311110886233,RPRO,12770,30460,108106291.755,16122024.48
8841,2022-02,2276662311110886233,RPRO,12770,30460,109267872.175001,16122024.48
8842,2022-02,2276662311110886233,RR,12770,30460,100715576.774999,6807235.81000033
8843,2022-02,2276662311110886233,RR,12770,30460,108106291.755,6807235.81000033
8844,2022-02,2276662311110886233,RR,12770,30460,109267872.175001,6807235.81000033
8845,2022-02,2276662311110886233,RS,12770,30460,100715576.774999,52555744.2499984
8846,2022-02,2276662311110886233,RS,12770,30460,108106291.755,52555744.2499984
8847,2022-02,2276662311110886233,RS,12770,30460,109267872.175001,52555744.2499984
8848,2022-02,2276662311110886233,RT,12770,30460,100715576.774999,20710480.1600009
8849,2022-02,2276662311110886233,RT,12770,30460,108106291.755,20710480.1600009
8850,2022-02,2276662311110886233,RT,12770,30460,109267872.175001,20710480.1600009
8851,2022-02,2276662311110886233,RYOR,12770,30460,100715576.774999,3996864.95999996
8852,2022-02,2276662311110886233,RYOR,12770,30460,108106291.755,3996864.95999996
8853,2022-02,2276662311110886233,RYOR,12770,30460,109267872.175001,3996864.95999996
8854,2022-02,2276662311110886233,S,12770,30460,100715576.774999,716371348.52991
8855,2022-02,2276662311110886233,S,12770,30460,108106291.755,716371348.52991
8856,2022-02,2276662311110886233,S,12770,30460,109267872.175001,716371348.52991
8857,2022-02,2276662311110886233,SA,12770,30460,100715576.774999,25817061.5699991
8858,2022-02,2276662311110886233,SA,12770,30460,108106291.755,25817061.5699991
8859,2022-02,2276662311110886233,SA,12770,30460,109267872.175001,25817061.5699991
8860,2022-02,2276662311110886233,SAL,12770,30460,100715576.774999,481.93
8861,2022-02,2276662311110886233,SAL,12770,30460,108106291.755,481.93
8862,2022-02,2276662311110886233,SAL,12770,30460,109267872.175001,481.93
8863,2022-02,2276662311110886233,SANTINIC,12770,30460,100715576.774999,1794419.99
8864,2022-02,2276662311110886233,SANTINIC,12770,30460,108106291.755,1794419.99
8865,2022-02,2276662311110886233,SANTINIC,12770,30460,109267872.175001,1794419.99
8866,2022-02,2276662311110886233,SAP,12770,30460,100715576.774999,358204.77
8867,2022-02,2276662311110886233,SAP,12770,30460,108106291.755,358204.77
8868,2022-02,2276662311110886233,SAP,12770,30460,109267872.175001,358204.77
8869,2022-02,2276662311110886233,SAS,12770,30460,100715576.774999,2295.12
8870,2022-02,2276662311110886233,SAS,12770,30460,108106291.755,2295.12
8871,2022-02,2276662311110886233,SAS,12770,30460,109267872.175001,2295.12
8872,2022-02,2276662311110886233,SB,12770,30460,100715576.774999,5971571.14
8873,2022-02,2276662311110886233,SB,12770,30460,108106291.755,5971571.14
8874,2022-02,2276662311110886233,SB,12770,30460,109267872.175001,5971571.14
8875,2022-02,2276662311110886233,SBM,12770,30460,100715576.774999,9053821.79000002
8876,2022-02,2276662311110886233,SBM,12770,30460,108106291.755,9053821.79000002
8877,2022-02,2276662311110886233,SBM,12770,30460,109267872.175001,9053821.79000002
8878,2022-02,2276662311110886233,SC,12770,30460,100715576.774999,326318.38
8879,2022-02,2276662311110886233,SC,12770,30460,108106291.755,326318.38
8880,2022-02,2276662311110886233,SC,12770,30460,109267872.175001,326318.38
8881,2022-02,2276662311110886233,SD,12770,30460,100715576.774999,7239559.44000005
8882,2022-02,2276662311110886233,SD,12770,30460,108106291.755,7239559.44000005
8883,2022-02,2276662311110886233,SD,12770,30460,109267872.175001,7239559.44000005
8884,2022-02,2276662311110886233,SE,12770,30460,100715576.774999,148154.65
8885,2022-02,2276662311110886233,SE,12770,30460,108106291.755,148154.65
8886,2022-02,2276662311110886233,SE,12770,30460,109267872.175001,148154.65
8887,2022-02,2276662311110886233,SF,12770,30460,100715576.774999,34582497.3600002
8888,2022-02,2276662311110886233,SF,12770,30460,108106291.755,34582497.3600002
8889,2022-02,2276662311110886233,SF,12770,30460,109267872.175001,34582497.3600002
8890,2022-02,2276662311110886233,SFS,12770,30460,100715576.774999,1658846.03
8891,2022-02,2276662311110886233,SFS,12770,30460,108106291.755,1658846.03
8892,2022-02,2276662311110886233,SFS,12770,30460,109267872.175001,1658846.03
8893,2022-02,2276662311110886233,SH,12770,30460,100715576.774999,6575835.38000002
8894,2022-02,2276662311110886233,SH,12770,30460,108106291.755,6575835.38000002
8895,2022-02,2276662311110886233,SH,12770,30460,109267872.175001,6575835.38000002
8896,2022-02,2276662311110886233,SHL,12770,30460,100715576.774999,5050268.56
8897,2022-02,2276662311110886233,SHL,12770,30460,108106291.755,5050268.56
8898,2022-02,2276662311110886233,SHL,12770,30460,109267872.175001,5050268.56
8899,2022-02,2276662311110886233,SIK,12770,30460,100715576.774999,152.91
8900,2022-02,2276662311110886233,SIK,12770,30460,108106291.755,152.91
8901,2022-02,2276662311110886233,SIK,12770,30460,109267872.175001,152.91
8902,2022-02,2276662311110886233,SINUPO,12770,30460,100715576.774999,1371.67
8903,2022-02,2276662311110886233,SINUPO,12770,30460,108106291.755,1371.67
8904,2022-02,2276662311110886233,SINUPO,12770,30460,109267872.175001,1371.67
8905,2022-02,2276662311110886233,SJ,12770,30460,100715576.774999,20468752.11
8906,2022-02,2276662311110886233,SJ,12770,30460,108106291.755,20468752.11
8907,2022-02,2276662311110886233,SJ,12770,30460,109267872.175001,20468752.11
8908,2022-02,2276662311110886233,SJP,12770,30460,100715576.774999,4753482.85000001
8909,2022-02,2276662311110886233,SJP,12770,30460,108106291.755,4753482.85000001
8910,2022-02,2276662311110886233,SJP,12770,30460,109267872.175001,4753482.85000001
8911,2022-02,2276662311110886233,SK,12770,30460,100715576.774999,3494712.36000001
8912,2022-02,2276662311110886233,SK,12770,30460,108106291.755,3494712.36000001
8913,2022-02,2276662311110886233,SK,12770,30460,109267872.175001,3494712.36000001
8914,2022-02,2276662311110886233,SKIN,12770,30460,100715576.774999,411404.41
8915,2022-02,2276662311110886233,SKIN,12770,30460,108106291.755,411404.41
8916,2022-02,2276662311110886233,SKIN,12770,30460,109267872.175001,411404.41
8917,2022-02,2276662311110886233,SKONDOME,12770,30460,100715576.774999,209154.1
8918,2022-02,2276662311110886233,SKONDOME,12770,30460,108106291.755,209154.1
8919,2022-02,2276662311110886233,SKONDOME,12770,30460,109267872.175001,209154.1
8920,2022-02,2276662311110886233,SL,12770,30460,100715576.774999,2788.33
8921,2022-02,2276662311110886233,SL,12770,30460,108106291.755,2788.33
8922,2022-02,2276662311110886233,SL,12770,30460,109267872.175001,2788.33
8923,2022-02,2276662311110886233,SLS,12770,30460,100715576.774999,1272143.96
8924,2022-02,2276662311110886233,SLS,12770,30460,108106291.755,1272143.96
8925,2022-02,2276662311110886233,SLS,12770,30460,109267872.175001,1272143.96
8926,2022-02,2276662311110886233,SM,12770,30460,100715576.774999,7418359.15999972
8927,2022-02,2276662311110886233,SM,12770,30460,108106291.755,7418359.15999972
8928,2022-02,2276662311110886233,SM,12770,30460,109267872.175001,7418359.15999972
8929,2022-02,2276662311110886233,SMC,12770,30460,100715576.774999,51815.16
8930,2022-02,2276662311110886233,SMC,12770,30460,108106291.755,51815.16
8931,2022-02,2276662311110886233,SMC,12770,30460,109267872.175001,51815.16
8932,2022-02,2276662311110886233,SP,12770,30460,100715576.774999,220915260.360033
8933,2022-02,2276662311110886233,SP,12770,30460,108106291.755,220915260.360033
8934,2022-02,2276662311110886233,SP,12770,30460,109267872.175001,220915260.360033
8935,2022-02,2276662311110886233,SS,12770,30460,100715576.774999,3463384.54000002
8936,2022-02,2276662311110886233,SS,12770,30460,108106291.755,3463384.54000002
8937,2022-02,2276662311110886233,SS,12770,30460,109267872.175001,3463384.54000002
8938,2022-02,2276662311110886233,ST,12770,30460,100715576.774999,15843885.6899992
8939,2022-02,2276662311110886233,ST,12770,30460,108106291.755,15843885.6899992
8940,2022-02,2276662311110886233,ST,12770,30460,109267872.175001,15843885.6899992
8941,2022-02,2276662311110886233,STD,12770,30460,100715576.774999,4862859.69999999
8942,2022-02,2276662311110886233,STD,12770,30460,108106291.755,4862859.69999999
8943,2022-02,2276662311110886233,STD,12770,30460,109267872.175001,4862859.69999999
8944,2022-02,2276662311110886233,STMNT,12770,30460,100715576.774999,2662667.47000002
8945,2022-02,2276662311110886233,STMNT,12770,30460,108106291.755,2662667.47000002
8946,2022-02,2276662311110886233,STMNT,12770,30460,109267872.175001,2662667.47000002
8947,2022-02,2276662311110886233,STR,12770,30460,100715576.774999,2653169.91999999
8948,2022-02,2276662311110886233,STR,12770,30460,108106291.755,2653169.91999999
8949,2022-02,2276662311110886233,STR,12770,30460,109267872.175001,2653169.91999999
8950,2022-02,2276662311110886233,SU,12770,30460,100715576.774999,24947066.5500001
8951,2022-02,2276662311110886233,SU,12770,30460,108106291.755,24947066.5500001
8952,2022-02,2276662311110886233,SU,12770,30460,109267872.175001,24947066.5500001
8953,2022-02,2276662311110886233,SV,12770,30460,100715576.774999,7013537.60999998
8954,2022-02,2276662311110886233,SV,12770,30460,108106291.755,7013537.60999998
8955,2022-02,2276662311110886233,SV,12770,30460,109267872.175001,7013537.60999998
8956,2022-02,2276662311110886233,SVR,12770,30460,100715576.774999,6745319.57000003
8957,2022-02,2276662311110886233,SVR,12770,30460,108106291.755,6745319.57000003
8958,2022-02,2276662311110886233,SVR,12770,30460,109267872.175001,6745319.57000003
8959,2022-02,2276662311110886233,SZ,12770,30460,100715576.774999,573587.270000004
8960,2022-02,2276662311110886233,SZ,12770,30460,108106291.755,573587.270000004
8961,2022-02,2276662311110886233,SZ,12770,30460,109267872.175001,573587.270000004
8962,2022-02,2276662311110886233,T,12770,30460,100715576.774999,87156754.2699987
8963,2022-02,2276662311110886233,T,12770,30460,108106291.755,87156754.2699987
8964,2022-02,2276662311110886233,T,12770,30460,109267872.175001,87156754.2699987
8965,2022-02,2276662311110886233,TA,12770,30460,100715576.774999,434356.399999999
8966,2022-02,2276662311110886233,TA,12770,30460,108106291.755,434356.399999999
8967,2022-02,2276662311110886233,TA,12770,30460,109267872.175001,434356.399999999
8968,2022-02,2276662311110886233,TBR,12770,30460,100715576.774999,1818183.63999999
8969,2022-02,2276662311110886233,TBR,12770,30460,108106291.755,1818183.63999999
8970,2022-02,2276662311110886233,TBR,12770,30460,109267872.175001,1818183.63999999
8971,2022-02,2276662311110886233,TBS,12770,30460,100715576.774999,3238448.06999999
8972,2022-02,2276662311110886233,TBS,12770,30460,108106291.755,3238448.06999999
8973,2022-02,2276662311110886233,TBS,12770,30460,109267872.175001,3238448.06999999
8974,2022-02,2276662311110886233,TC,12770,30460,100715576.774999,16635126.2399999
8975,2022-02,2276662311110886233,TC,12770,30460,108106291.755,16635126.2399999
8976,2022-02,2276662311110886233,TC,12770,30460,109267872.175001,16635126.2399999
8977,2022-02,2276662311110886233,TCDMK,12770,30460,100715576.774999,189182.0
8978,2022-02,2276662311110886233,TCDMK,12770,30460,108106291.755,189182.0
8979,2022-02,2276662311110886233,TCDMK,12770,30460,109267872.175001,189182.0
8980,2022-02,2276662311110886233,TCFS,12770,30460,100715576.774999,535749.38
8981,2022-02,2276662311110886233,TCFS,12770,30460,108106291.755,535749.38
8982,2022-02,2276662311110886233,TCFS,12770,30460,109267872.175001,535749.38
8983,2022-02,2276662311110886233,TDC,12770,30460,100715576.774999,3474830.99999999
8984,2022-02,2276662311110886233,TDC,12770,30460,108106291.755,3474830.99999999
8985,2022-02,2276662311110886233,TDC,12770,30460,109267872.175001,3474830.99999999
8986,2022-02,2276662311110886233,TEVAPHARMA,12770,30460,100715576.774999,952.98
8987,2022-02,2276662311110886233,TEVAPHARMA,12770,30460,108106291.755,952.98
8988,2022-02,2276662311110886233,TEVAPHARMA,12770,30460,109267872.175001,952.98
8989,2022-02,2276662311110886233,TF,12770,30460,100715576.774999,9850907.92000001
8990,2022-02,2276662311110886233,TF,12770,30460,108106291.755,9850907.92000001
8991,2022-02,2276662311110886233,TF,12770,30460,109267872.175001,9850907.92000001
8992,2022-02,2276662311110886233,TH,12770,30460,100715576.774999,16284830.0500004
8993,2022-02,2276662311110886233,TH,12770,30460,108106291.755,16284830.0500004
8994,2022-02,2276662311110886233,TH,12770,30460,109267872.175001,16284830.0500004
8995,2022-02,2276662311110886233,THC,12770,30460,100715576.774999,917464.070000014
8996,2022-02,2276662311110886233,THC,12770,30460,108106291.755,917464.070000014
8997,2022-02,2276662311110886233,THC,12770,30460,109267872.175001,917464.070000014
8998,2022-02,2276662311110886233,THD,12770,30460,100715576.774999,7135474.11999974
8999,2022-02,2276662311110886233,THD,12770,30460,108106291.755,7135474.11999974
9000,2022-02,2276662311110886233,THD,12770,30460,109267872.175001,7135474.11999974
9001,2022-02,2276662311110886233,TIGI,12770,30460,100715576.774999,51960952.6700059
9002,2022-02,2276662311110886233,TIGI,12770,30460,108106291.755,51960952.6700059
9003,2022-02,2276662311110886233,TIGI,12770,30460,109267872.175001,51960952.6700059
9004,2022-02,2276662311110886233,TL,12770,30460,100715576.774999,12582630.3499999
9005,2022-02,2276662311110886233,TL,12770,30460,108106291.755,12582630.3499999
9006,2022-02,2276662311110886233,TL,12770,30460,109267872.175001,12582630.3499999
9007,2022-02,2276662311110886233,TLF,12770,30460,100715576.774999,3430421.59999997
9008,2022-02,2276662311110886233,TLF,12770,30460,108106291.755,3430421.59999997
9009,2022-02,2276662311110886233,TLF,12770,30460,109267872.175001,3430421.59999997
9010,2022-02,2276662311110886233,TNFC,12770,30460,100715576.774999,79996.87
9011,2022-02,2276662311110886233,TNFC,12770,30460,108106291.755,79996.87
9012,2022-02,2276662311110886233,TNFC,12770,30460,109267872.175001,79996.87
9013,2022-02,2276662311110886233,TO,12770,30460,100715576.774999,10425938.7199999
9014,2022-02,2276662311110886233,TO,12770,30460,108106291.755,10425938.7199999
9015,2022-02,2276662311110886233,TO,12770,30460,109267872.175001,10425938.7199999
9016,2022-02,2276662311110886233,TOBS,12770,30460,100715576.774999,5371048.87999995
9017,2022-02,2276662311110886233,TOBS,12770,30460,108106291.755,5371048.87999995
9018,2022-02,2276662311110886233,TOBS,12770,30460,109267872.175001,5371048.87999995
9019,2022-02,2276662311110886233,TONIGUY,12770,30460,100715576.774999,5143521.98000016
9020,2022-02,2276662311110886233,TONIGUY,12770,30460,108106291.755,5143521.98000016
9021,2022-02,2276662311110886233,TONIGUY,12770,30460,109267872.175001,5143521.98000016
9022,2022-02,2276662311110886233,TONYMOLY,12770,30460,100715576.774999,2606407.93
9023,2022-02,2276662311110886233,TONYMOLY,12770,30460,108106291.755,2606407.93
9024,2022-02,2276662311110886233,TONYMOLY,12770,30460,109267872.175001,2606407.93
9025,2022-02,2276662311110886233,TOP,12770,30460,100715576.774999,2350958.90000001
9026,2022-02,2276662311110886233,TOP,12770,30460,108106291.755,2350958.90000001
9027,2022-02,2276662311110886233,TOP,12770,30460,109267872.175001,2350958.90000001
9028,2022-02,2276662311110886233,TP,12770,30460,100715576.774999,5263505.00999998
9029,2022-02,2276662311110886233,TP,12770,30460,108106291.755,5263505.00999998
9030,2022-02,2276662311110886233,TP,12770,30460,109267872.175001,5263505.00999998
9031,2022-02,2276662311110886233,TRES,12770,30460,100715576.774999,10962225.660001
9032,2022-02,2276662311110886233,TRES,12770,30460,108106291.755,10962225.660001
9033,2022-02,2276662311110886233,TRES,12770,30460,109267872.175001,10962225.660001
9034,2022-02,2276662311110886233,TS,12770,30460,100715576.774999,2070647.37999998
9035,2022-02,2276662311110886233,TS,12770,30460,108106291.755,2070647.37999998
9036,2022-02,2276662311110886233,TS,12770,30460,109267872.175001,2070647.37999998
9037,2022-02,2276662311110886233,TT,12770,30460,100715576.774999,20751379.0099992
9038,2022-02,2276662311110886233,TT,12770,30460,108106291.755,20751379.0099992
9039,2022-02,2276662311110886233,TT,12770,30460,109267872.175001,20751379.0099992
9040,2022-02,2276662311110886233,TV,12770,30460,100715576.774999,2560.58
9041,2022-02,2276662311110886233,TV,12770,30460,108106291.755,2560.58
9042,2022-02,2276662311110886233,TV,12770,30460,109267872.175001,2560.58
9043,2022-02,2276662311110886233,TWB,12770,30460,100715576.774999,24851.5
9044,2022-02,2276662311110886233,TWB,12770,30460,108106291.755,24851.5
9045,2022-02,2276662311110886233,TWB,12770,30460,109267872.175001,24851.5
9046,2022-02,2276662311110886233,U,12770,30460,100715576.774999,44527992.2300033
9047,2022-02,2276662311110886233,U,12770,30460,108106291.755,44527992.2300033
9048,2022-02,2276662311110886233,U,12770,30460,109267872.175001,44527992.2300033
9049,2022-02,2276662311110886233,UA,12770,30460,100715576.774999,1006061.49
9050,2022-02,2276662311110886233,UA,12770,30460,108106291.755,1006061.49
9051,2022-02,2276662311110886233,UA,12770,30460,109267872.175001,1006061.49
9052,2022-02,2276662311110886233,UC,12770,30460,100715576.774999,351243.82
9053,2022-02,2276662311110886233,UC,12770,30460,108106291.755,351243.82
9054,2022-02,2276662311110886233,UC,12770,30460,109267872.175001,351243.82
9055,2022-02,2276662311110886233,UD,12770,30460,100715576.774999,9206742.97000002
9056,2022-02,2276662311110886233,UD,12770,30460,108106291.755,9206742.97000002
9057,2022-02,2276662311110886233,UD,12770,30460,109267872.175001,9206742.97000002
9058,2022-02,2276662311110886233,UM,12770,30460,100715576.774999,438119.63
9059,2022-02,2276662311110886233,UM,12770,30460,108106291.755,438119.63
9060,2022-02,2276662311110886233,UM,12770,30460,109267872.175001,438119.63
9061,2022-02,2276662311110886233,URBO,12770,30460,100715576.774999,7175.96
9062,2022-02,2276662311110886233,URBO,12770,30460,108106291.755,7175.96
9063,2022-02,2276662311110886233,URBO,12770,30460,109267872.175001,7175.96
9064,2022-02,2276662311110886233,URGO,12770,30460,100715576.774999,12922.15
9065,2022-02,2276662311110886233,URGO,12770,30460,108106291.755,12922.15
9066,2022-02,2276662311110886233,URGO,12770,30460,109267872.175001,12922.15
9067,2022-02,2276662311110886233,UT,12770,30460,100715576.774999,158605.09
9068,2022-02,2276662311110886233,UT,12770,30460,108106291.755,158605.09
9069,2022-02,2276662311110886233,UT,12770,30460,109267872.175001,158605.09
9070,2022-02,2276662311110886233,UV,12770,30460,100715576.774999,1922505.08999999
9071,2022-02,2276662311110886233,UV,12770,30460,108106291.755,1922505.08999999
9072,2022-02,2276662311110886233,UV,12770,30460,109267872.175001,1922505.08999999
9073,2022-02,2276662311110886233,V,12770,30460,100715576.774999,641304011.109869
9074,2022-02,2276662311110886233,V,12770,30460,108106291.755,641304011.109869
9075,2022-02,2276662311110886233,V,12770,30460,109267872.175001,641304011.109869
9076,2022-02,2276662311110886233,VC,12770,30460,100715576.774999,5077061.25000002
9077,2022-02,2276662311110886233,VC,12770,30460,108106291.755,5077061.25000002
9078,2022-02,2276662311110886233,VC,12770,30460,109267872.175001,5077061.25000002
9079,2022-02,2276662311110886233,VCA,12770,30460,100715576.774999,25661405.0700001
9080,2022-02,2276662311110886233,VCA,12770,30460,108106291.755,25661405.0700001
9081,2022-02,2276662311110886233,VCA,12770,30460,109267872.175001,25661405.0700001
9082,2022-02,2276662311110886233,VD,12770,30460,100715576.774999,1036.99
9083,2022-02,2276662311110886233,VD,12770,30460,108106291.755,1036.99
9084,2022-02,2276662311110886233,VD,12770,30460,109267872.175001,1036.99
9085,2022-02,2276662311110886233,VG,12770,30460,100715576.774999,9991506.80000012
9086,2022-02,2276662311110886233,VG,12770,30460,108106291.755,9991506.80000012
9087,2022-02,2276662311110886233,VG,12770,30460,109267872.175001,9991506.80000012
9088,2022-02,2276662311110886233,VH,12770,30460,100715576.774999,3963230.05
9089,2022-02,2276662311110886233,VH,12770,30460,108106291.755,3963230.05
9090,2022-02,2276662311110886233,VH,12770,30460,109267872.175001,3963230.05
9091,2022-02,2276662311110886233,VIRASOOTHE,12770,30460,100715576.774999,72.18
9092,2022-02,2276662311110886233,VIRASOOTHE,12770,30460,108106291.755,72.18
9093,2022-02,2276662311110886233,VIRASOOTHE,12770,30460,109267872.175001,72.18
9094,2022-02,2276662311110886233,VITABALANS,12770,30460,100715576.774999,2172.08
9095,2022-02,2276662311110886233,VITABALANS,12770,30460,108106291.755,2172.08
9096,2022-02,2276662311110886233,VITABALANS,12770,30460,109267872.175001,2172.08
9097,2022-02,2276662311110886233,VL,12770,30460,100715576.774999,1142895.08000001
9098,2022-02,2276662311110886233,VL,12770,30460,108106291.755,1142895.08000001
9099,2022-02,2276662311110886233,VL,12770,30460,109267872.175001,1142895.08000001
9100,2022-02,2276662311110886233,VN,12770,30460,100715576.774999,110092.46
9101,2022-02,2276662311110886233,VN,12770,30460,108106291.755,110092.46
9102,2022-02,2276662311110886233,VN,12770,30460,109267872.175001,110092.46
9103,2022-02,2276662311110886233,VP,12770,30460,100715576.774999,675592.760000002
9104,2022-02,2276662311110886233,VP,12770,30460,108106291.755,675592.760000002
9105,2022-02,2276662311110886233,VP,12770,30460,109267872.175001,675592.760000002
9106,2022-02,2276662311110886233,VR,12770,30460,100715576.774999,31592816.2700002
9107,2022-02,2276662311110886233,VR,12770,30460,108106291.755,31592816.2700002
9108,2022-02,2276662311110886233,VR,12770,30460,109267872.175001,31592816.2700002
9109,2022-02,2276662311110886233,VS,12770,30460,100715576.774999,115017079.889991
9110,2022-02,2276662311110886233,VS,12770,30460,108106291.755,115017079.889991
9111,2022-02,2276662311110886233,VS,12770,30460,109267872.175001,115017079.889991
9112,2022-02,2276662311110886233,VV,12770,30460,100715576.774999,10050.86
9113,2022-02,2276662311110886233,VV,12770,30460,108106291.755,10050.86
9114,2022-02,2276662311110886233,VV,12770,30460,109267872.175001,10050.86
9115,2022-02,2276662311110886233,VW,12770,30460,100715576.774999,1610794.72
9116,2022-02,2276662311110886233,VW,12770,30460,108106291.755,1610794.72
9117,2022-02,2276662311110886233,VW,12770,30460,109267872.175001,1610794.72
9118,2022-02,2276662311110886233,W,12770,30460,100715576.774999,68009019.6399999
9119,2022-02,2276662311110886233,W,12770,30460,108106291.755,68009019.6399999
9120,2022-02,2276662311110886233,W,12770,30460,109267872.175001,68009019.6399999
9121,2022-02,2276662311110886233,WC,12770,30460,100715576.774999,1450850.06
9122,2022-02,2276662311110886233,WC,12770,30460,108106291.755,1450850.06
9123,2022-02,2276662311110886233,WC,12770,30460,109267872.175001,1450850.06
9124,2022-02,2276662311110886233,WEVIBE,12770,30460,100715576.774999,289192.2
9125,2022-02,2276662311110886233,WEVIBE,12770,30460,108106291.755,289192.2
9126,2022-02,2276662311110886233,WEVIBE,12770,30460,109267872.175001,289192.2
9127,2022-02,2276662311110886233,WG,12770,30460,100715576.774999,2125774.1400001
9128,2022-02,2276662311110886233,WG,12770,30460,108106291.755,2125774.1400001
9129,2022-02,2276662311110886233,WG,12770,30460,109267872.175001,2125774.1400001
9130,2022-02,2276662311110886233,WHAMISA,12770,30460,100715576.774999,515728.75
9131,2022-02,2276662311110886233,WHAMISA,12770,30460,108106291.755,515728.75
9132,2022-02,2276662311110886233,WHAMISA,12770,30460,109267872.175001,515728.75
9133,2022-02,2276662311110886233,WN,12770,30460,100715576.774999,7512.41
9134,2022-02,2276662311110886233,WN,12770,30460,108106291.755,7512.41
9135,2022-02,2276662311110886233,WN,12770,30460,109267872.175001,7512.41
9136,2022-02,2276662311110886233,WOX,12770,30460,100715576.774999,145172.58
9137,2022-02,2276662311110886233,WOX,12770,30460,108106291.755,145172.58
